"r","rr","value"
"OR","AZ",13.2096531438117
"NE","WV",16.6258674504902
"NE","FL",21.3976713390888
"NE","IL",9.10998393383669
"NE","MN",7.00008629450804
"NE","MD",19.7984700801987
"NE","RI",23.4544169042807
"NE","ID",12.4898768836018
"NE","NH",23.1497025699293
"NE","NC",19.1504112839753
"NE","VT",22.2519928794704
"NE","CT",22.4602071833253
"NE","DE",20.8128563619823
"NE","NM",9.64303596442967
"NE","CA",17.7010265893363
"NE","NJ",21.1755530158997
"NE","WI",8.88834653055141
"NE","OR",17.1664845714307
"NE","NE",0
"NE","PA",18.3637811655003
"NE","WA",17.693586740483
"NE","LA",13.8157262564657
"NE","GA",17.547680341673
"NE","AL",15.0596521905759
"NE","UT",10.3421852665259
"NE","OH",14.4033457111934
"NE","TX",11.2295750377081
"NE","CO",5.62605402562823
"NE","SC",18.6776331735389
"NE","OK",6.91268049437864
"NE","TN",13.28205165204
"NE","WY",6.58146496068839
"NE","HI",58.7591235017853
"NE","ND",6.60982846738132
"NE","KY",13.2191104281805
"NE","ME",24.9501096390684
"NE","NY",19.9519756777467
"NE","NV",14.4499173786259
"NE","AK",41.1004369703537
"NE","MI",11.9993304046593
"NE","AR",9.79005716445895
"NE","MS",13.3060612545665
"NE","MO",7.17535538884845
"NE","MT",9.93706728542648
"NE","KS",3.59966737672735
"NE","IN",11.5408124951636
"NE","SD",3.25623544478678
"NE","MA",23.3774178046216
"NE","VA",18.6480064488827
"NE","DC",19.536871078333
"NE","IA",5.27108822419408
"NE","AZ",13.1408539433263
"PA","WV",3.45405764743886
"PA","FL",14.4537503437365
"PA","IL",9.60372085055526
"PA","MN",14.4768433193162
"PA","MD",2.38319962921999
"PA","RI",5.34054136479636
"PA","ID",30.1428457000419
"PA","NH",6.01763824060997
"PA","NC",6.08424343866594
"PA","VT",5.52763163815953
"PA","CT",4.33550051445575
"PA","DE",2.93738805690912
"PA","NM",25.8074207331131
"PA","CA",36.0414530247226
"PA","NJ",2.8329629436721
"PA","WI",10.5622689923671
"PA","OR",34.9141265358982
"PA","NE",18.3637811655003
"PA","PA",0
"PA","WA",34.4534502619889
"PA","LA",16.7661678783368
"PA","GA",10.4508027102587
"PA","AL",12.0896430033223
"PA","UT",28.683634571279
"PA","OH",4.14729791052816
"PA","TX",21.8960970582922
"PA","CO",23.6420926341823
"PA","SC",8.25741256099665
"PA","OK",18.1386043698098
"PA","TN",9.30590299553064
"PA","WY",24.5822371839731
"PA","HI",77.1204378955719
"PA","ND",19.3964199885555
"PA","KY",7.43799720800271
"PA","ME",8.53903682512396
"PA","NY",2.92041302741924
"PA","NV",32.812242857996
"PA","AK",52.4336603893544
"PA","MI",7.80750087340282
"PA","AR",14.4323521088381
"PA","MS",13.9009546861212
"PA","MO",12.8453210926894
"PA","MT",26.184786535285
"PA","KS",17.7572181686562
"PA","IN",7.23568509845649
"PA","SD",18.6843019455013
"PA","MA",5.46198818078645
"PA","VA",3.83601157127952
"PA","DC",2.32599965956852
"PA","IA",13.1071963229618
"PA","AZ",30.5228020899828
"WA","WV",33.5551079311494
"WA","FL",38.9810916360143
"WA","IL",26.3398552669039
"WA","MN",20.0217895435107
"WA","MD",36.3446621812297
"WA","RI",38.8308035393005
"WA","ID",5.69381001852776
"WA","NH",37.805949446768
"WA","NC",36.5160561190665
"WA","VT",36.827564475519
"WA","CT",37.9364182785441
"WA","DE",37.2476831289716
"WA","NM",18.8456069771965
"WA","CA",11.3760018840612
"WA","NJ",37.2482665358978
"WA","WI",23.8916601956489
"WA","OR",3.86412055389792
"WA","NE",17.693586740483
"WA","PA",34.4534502619889
"WA","WA",0
"WA","LA",30.6016062647192
"WA","GA",35.241154377543
"WA","AL",32.6823319912668
"WA","UT",11.5211780276626
"WA","OH",31.0297001401458
"WA","TX",25.3443755288452
"WA","CO",15.3415254383275
"WA","SC",36.2851228608401
"WA","OK",23.1774859913906
"WA","TN",30.9496891621612
"WA","WY",11.3275024824876
"WA","HI",44.6402821014126
"WA","ND",15.1122205497479
"WA","KY",30.6882970768874
"WA","ME",38.8393579334309
"WA","NY",35.1672772473136
"WA","NV",9.51301470635376
"WA","AK",26.1875052662906
"WA","MI",26.8093269828429
"WA","AR",27.1773152295602
"WA","MS",30.7171096994488
"WA","MO",24.8663812928136
"WA","MT",8.28062714977932
"WA","KS",20.5436372009122
"WA","IN",28.598323613949
"WA","SD",16.0624405320546
"WA","MA",38.5677279710181
"WA","VA",35.6657923163671
"WA","DC",36.1197126614761
"WA","IA",22.104249412282
"WA","AZ",16.3990405054487
"LA","WV",13.3603902806539
"LA","FL",9.43261296806891
"LA","IL",10.537199387951
"LA","MN",17.3101554191345
"LA","MD",16.4172801880314
"LA","RI",21.6680737320196
"LA","ID",24.967255157408
"LA","NH",22.7726144515166
"LA","NC",12.8682679219383
"LA","VT",22.2814913991217
"LA","CT",20.7637719257332
"LA","DE",17.3917179834356
"LA","NM",13.9402056391148
"LA","CA",26.5176249374964
"LA","NJ",18.5671059004989
"LA","WI",15.3929824017322
"LA","OR",29.0764254768574
"LA","NE",13.8157262564657
"LA","PA",16.7661678783368
"LA","WA",30.6016062647192
"LA","LA",0
"LA","GA",8.16487227414313
"LA","AL",5.12976831340838
"LA","UT",20.3064981806445
"LA","OH",13.3923503468439
"LA","TX",7.1694493731398
"LA","CO",15.4016754437446
"LA","SC",10.8031838856998
"LA","OK",7.42529203565781
"LA","TN",7.48251652580584
"LA","WY",19.3574705475572
"LA","HI",66.3438553721695
"LA","ND",19.8361844810176
"LA","KY",9.49842214902173
"LA","ME",25.3049479165154
"LA","NY",19.6109058994614
"LA","NV",24.3900773633415
"LA","AK",54.9118386385561
"LA","MI",16.4269695470639
"LA","AR",4.48063121400365
"LA","MS",2.86526583652553
"LA","MO",8.32494049081723
"LA","MT",23.5561191483915
"LA","KS",10.3484386274449
"LA","IN",11.2103098757082
"LA","SD",16.7627907768534
"LA","MA",21.9735801261148
"LA","VA",14.139345988073
"LA","DC",16.1449428748778
"LA","IA",12.519932273331
"LA","AZ",18.9602910348512
"GA","WV",7.15072556570543
"GA","FL",4.72319628788109
"GA","IL",9.77879130783543
"GA","MN",17.8104202785081
"GA","MD",9.28626342401216
"GA","RI",14.5003429443709
"GA","ID",29.9400938304398
"GA","NH",16.0521647489782
"GA","NC",5.10012152305122
"GA","VT",15.79344843466
"GA","CT",13.7267052549106
"GA","DE",10.0857433014299
"GA","NM",21.0964551894654
"GA","CA",33.2581752823046
"GA","NJ",11.4330336473689
"GA","WI",14.4296207590369
"GA","OR",34.4835475469533
"GA","NE",17.547680341673
"GA","PA",10.4508027102587
"GA","WA",35.241154377543
"GA","LA",8.16487227414313
"GA","GA",0
"GA","AL",3.20393134177936
"GA","UT",26.3919207056594
"GA","OH",8.68085216995487
"GA","TX",15.038209187562
"GA","CO",21.1201999213949
"GA","SC",2.75540787680965
"GA","OK",13.3724759336444
"GA","TN",4.46334207886236
"GA","WY",24.0227192421524
"GA","HI",73.8764985531481
"GA","ND",21.8708944449555
"GA","KY",5.69953538299006
"GA","ME",18.6369419367716
"GA","NY",13.3456075746788
"GA","NV",30.6593555329735
"GA","AK",57.3518131328635
"GA","MI",13.7656273072888
"GA","AR",8.70744232637705
"GA","MS",5.83383909886324
"GA","MO",10.3803247955643
"GA","MT",27.3352589911471
"GA","KS",14.9985109436746
"GA","IN",8.4992663429708
"GA","SD",19.5895641179026
"GA","MA",14.9221421958683
"GA","VA",6.94244925100664
"GA","DC",9.06015093072159
"GA","IA",13.7553489074536
"GA","AZ",26.2030862302265
"AL","WV",8.63558542017612
"AL","FL",6.34594618119214
"AL","IL",8.45593043294532
"AL","MN",16.376423915984
"AL","MD",11.4535517884836
"AL","RI",16.7340613966397
"AL","ID",27.2632458810146
"AL","NH",18.0093772137553
"AL","NC",7.74354727095944
"AL","VT",17.6071737599847
"AL","CT",15.868803962294
"AL","DE",12.3864552870414
"AL","NM",17.9324075169851
"AL","CA",30.1868633102922
"AL","NJ",13.6230149426066
"AL","WI",13.4616074926888
"AL","OR",31.7158169269479
"AL","NE",15.0596521905759
"AL","PA",12.0896430033223
"AL","WA",32.6823319912668
"AL","LA",5.12976831340838
"AL","GA",3.20393134177936
"AL","AL",0
"AL","UT",23.4301247127632
"AL","OH",9.2892600984639
"AL","TX",11.8444751759235
"AL","CO",18.2011499466047
"AL","SC",5.70001589851893
"AL","OK",10.3067572661071
"AL","TN",3.46618259297658
"AL","WY",21.3819469201137
"AL","HI",70.69938714038
"AL","ND",19.985185244308
"AL","KY",5.49457954140838
"AL","ME",20.5792570517159
"AL","NY",14.9989326771657
"AL","NV",27.6756205229883
"AL","AK",55.5624004184618
"AL","MI",13.5237321835665
"AL","AR",5.69590192089473
"AL","MS",2.63057256738992
"AL","MO",8.06044837074939
"AL","MT",24.9721467663717
"AL","KS",12.2174262763134
"AL","IN",7.98969705940524
"AL","SD",17.4084515361499
"AL","MA",17.0814984294291
"AL","VA",9.12842173632171
"AL","DC",11.1918708907901
"AL","IA",11.91601152112
"AL","AZ",23.0394662963887
"UT","WV",26.7586179218145
"UT","FL",29.3964722932202
"UT","IL",19.258672492111
"UT","MN",16.2209032434721
"UT","MD",30.0252338380491
"UT","RI",33.7965824534878
"UT","ID",6.15547327418458
"UT","NH",33.4563519251401
"UT","NC",28.923684235848
"UT","VT",32.5454265070168
"UT","CT",32.8020015207797
"UT","DE",31.0584249450789
"UT","NM",7.37143244335004
"UT","CA",7.36019294424936
"UT","NJ",31.4828281674251
"UT","WI",19.0308498369364
"UT","OR",9.02388686668954
"UT","NE",10.3421852665259
"UT","PA",28.683634571279
"UT","WA",11.5211780276626
"UT","LA",20.3064981806445
"UT","GA",26.3919207056594
"UT","AL",23.4301247127632
"UT","UT",0
"UT","OH",24.6694573027944
"UT","TX",14.2151707305278
"UT","CO",5.30277094702752
"UT","SC",28.0527453696565
"UT","OK",13.1791329061881
"UT","TN",22.6060883435906
"UT","WY",5.35625552052677
"UT","HI",48.4757341458845
"UT","ND",12.7811516677234
"UT","KY",23.0175586421276
"UT","ME",35.1742785220146
"UT","NY",30.2859996306142
"UT","NV",4.28452149883996
"UT","AK",37.6466794762853
"UT","MI",22.1970407334486
"UT","AR",17.7355120863867
"UT","MS",21.0855993683022
"UT","MO",16.6497319077459
"UT","MT",8.73872035469976
"UT","KS",11.5472365125961
"UT","IN",21.712999657404
"UT","SD",11.0488247959598
"UT","MA",33.7173206118915
"UT","VA",28.7036365591991
"UT","DC",29.756121559776
"UT","IA",15.6126660533141
"UT","AZ",5.60013360912275
"OH","WV",2.67056020011753
"OH","FL",13.291652883478
"OH","IL",5.47774690986758
"OH","MN",11.3845969662967
"OH","MD",5.41099865342794
"OH","RI",9.48027477654326
"OH","ID",26.460118550851
"OH","NH",9.88852107651861
"OH","NC",6.28242071640709
"OH","VT",9.21858733185947
"OH","CT",8.47163294969542
"OH","DE",6.41088666711088
"OH","NM",21.6612476169307
"OH","CA",32.0161225815164
"OH","NJ",6.84745331497425
"OH","WI",7.43252718579672
"OH","OR",31.2299029879588
"OH","NE",14.4033457111934
"OH","PA",4.14729791052816
"OH","WA",31.0297001401458
"OH","LA",13.3923503468439
"OH","GA",8.68085216995487
"OH","AL",9.2892600984639
"OH","UT",24.6694573027944
"OH","OH",0
"OH","TX",17.9455101140853
"OH","CO",19.5677882618672
"OH","SC",7.45893844527961
"OH","OK",14.0292881223453
"OH","TN",6.00155980694927
"OH","WY",20.7671117862163
"OH","HI",73.1410227586648
"OH","ND",16.1936714590273
"OH","KY",3.91520559142858
"OH","ME",12.2581437589359
"OH","NY",6.53654596322512
"OH","NV",28.8410215299723
"OH","AK",50.4833749986515
"OH","MI",5.54541481543076
"OH","AR",10.5358220155723
"OH","MS",10.57821144154
"OH","MO",8.70197312401895
"OH","MT",22.7532263478832
"OH","KS",13.6220372927326
"OH","IN",3.08839183476371
"OH","SD",15.0424577708073
"OH","MA",9.56440491881171
"OH","VA",4.76357265504519
"OH","DC",5.15941891642019
"OH","IA",9.21210260723768
"OH","AZ",26.3816282547618
"TX","WV",18.7860217594458
"TX","FL",16.5661599610241
"TX","IL",13.3089839369402
"TX","MN",17.1615403497839
"TX","MD",22.1385300398611
"TX","RI",27.1504686591353
"TX","ID",19.6594289960549
"TX","NH",27.8228896638057
"TX","NC",19.2456428486361
"TX","VT",27.163255753831
"TX","CT",26.1742776919944
"TX","DE",23.1863832417308
"TX","NM",7.15452632048513
"TX","CA",19.7277165549794
"TX","NJ",24.1656497499481
"TX","WI",16.8917112220231
"TX","OR",23.2297728468532
"TX","NE",11.2295750377081
"TX","PA",21.8960970582922
"TX","WA",25.3443755288452
"TX","LA",7.1694493731398
"TX","GA",15.038209187562
"TX","AL",11.8444751759235
"TX","UT",14.2151707305278
"TX","OH",17.9455101140853
"TX","TX",0
"TX","CO",10.1311648242283
"TX","SC",17.478818644403
"TX","OK",4.90067968828544
"TX","TN",12.9669330646835
"TX","WY",14.7691261767757
"TX","HI",59.1753714002106
"TX","ND",17.8370930484352
"TX","KY",14.5189288390265
"TX","ME",30.1988870589789
"TX","NY",24.4813315902302
"TX","NV",17.9830372595445
"TX","AK",50.838048502782
"TX","MI",19.0455691585712
"TX","AR",7.46980836780978
"TX","MS",9.2198647421118
"TX","MO",9.90978180065884
"TX","MT",19.4620189170415
"TX","KS",7.88047286698565
"TX","IN",15.0674046236511
"TX","SD",14.4811517745066
"TX","MA",27.342153922626
"TX","VA",20.0649237101687
"TX","DC",21.8513826310064
"TX","IA",12.9095492743237
"TX","AZ",11.9623058504857
"CO","WV",21.5612415816169
"CO","FL",24.2650396173629
"CO","IL",14.1094265455221
"CO","MN",12.3567944542152
"CO","MD",24.87159429161
"CO","RI",28.8434306804058
"CO","ID",9.65273208000666
"CO","NH",28.6640875905383
"CO","NC",23.6357927943989
"CO","VT",27.7842616427744
"CO","CT",27.8394378136096
"CO","DE",25.9167531439395
"CO","NM",5.11981867372802
"CO","CA",12.5097656571703
"CO","NJ",26.410084234556
"CO","WI",14.5126618168703
"CO","OR",13.6852768481244
"CO","NE",5.62605402562823
"CO","PA",23.6420926341823
"CO","WA",15.3415254383275
"CO","LA",15.4016754437446
"CO","GA",21.1201999213949
"CO","AL",18.2011499466047
"CO","UT",5.30277094702752
"CO","OH",19.5677882618672
"CO","TX",10.1311648242283
"CO","CO",0
"CO","SC",22.7506112813772
"CO","OK",8.06695881238815
"CO","TN",17.3033292460405
"CO","WY",4.76097109217967
"CO","HI",53.6550462179882
"CO","ND",10.2610332506826
"CO","KY",17.7448534929347
"CO","ME",30.5293300184326
"CO","NY",25.4154157016577
"CO","NV",9.5872897309836
"CO","AK",40.7228009443002
"CO","MI",17.608775895327
"CO","AR",12.507782621661
"CO","MS",15.9257059767739
"CO","MO",11.369764264873
"CO","MT",9.54233702339657
"CO","KS",6.24801786115175
"CO","IN",16.5581327897105
"CO","SD",7.49040640482176
"CO","MA",28.8048682003153
"CO","VA",23.4714823550086
"CO","DC",24.5978591219212
"CO","IA",10.7411966744407
"CO","AZ",7.56495640309022
"SC","WV",5.30882358179674
"SC","FL",6.20238826287525
"SC","IL",10.1197448443148
"SC","MN",17.8816510330479
"SC","MD",6.76873465492567
"SC","RI",11.8768092209845
"SC","ID",31.1657918473396
"SC","NH",13.5495465289149
"SC","NC",2.42553638621472
"SC","VT",13.3721067413034
"SC","CT",11.1520141624837
"SC","DE",7.47625670101257
"SC","NM",23.2036032213797
"SC","CA",35.0931251269884
"SC","NJ",8.86093933477393
"SC","WI",14.1913373732193
"SC","OR",35.8093365571628
"SC","NE",18.6776331735389
"SC","PA",8.25741256099665
"SC","WA",36.2851228608401
"SC","LA",10.8031838856998
"SC","GA",2.75540787680965
"SC","AL",5.70001589851893
"SC","UT",28.0527453696565
"SC","OH",7.45893844527961
"SC","TX",17.478818644403
"SC","CO",22.7506112813772
"SC","SC",0
"SC","OK",15.3259325671016
"SC","TN",5.46061044841267
"SC","WY",25.2473151434097
"SC","HI",75.9558497942395
"SC","ND",22.2920211259911
"SC","KY",5.69994807528145
"SC","ME",16.1220623836027
"SC","NY",11.0605235300155
"SC","NV",32.3369721162884
"SC","AK",57.4423712431345
"SC","MI",12.9316378129105
"SC","AR",10.6874619704578
"SC","MS",8.27712275803234
"SC","MO",11.5647349082974
"SC","MT",28.1977929650549
"SC","KS",16.5215847067929
"SC","IN",8.27228661999581
"SC","SD",20.3506039858585
"SC","MA",12.3289563581954
"SC","VA",4.50578710706062
"SC","DC",6.57152344467083
"SC","IA",14.3321297065717
"SC","AZ",28.2901634497006
"OK","WV",15.3551384360169
"OK","FL",16.2234843641833
"OK","IL",8.91197955667085
"OK","MN",12.2999143569384
"OK","MD",18.7781694287203
"OK","RI",23.4759918367273
"OK","ID",17.5530894558916
"OK","NH",23.8688777026254
"OK","NC",16.6192843493457
"OK","VT",23.1305652640986
"OK","CT",22.4736075809607
"OK","DE",19.8476532774299
"OK","NM",7.94537578412313
"OK","CA",19.8890827270707
"OK","NJ",20.6473503326465
"OK","WI",12.0475775052288
"OK","OR",21.7456084321808
"OK","NE",6.91268049437864
"OK","PA",18.1386043698098
"OK","WA",23.1774859913906
"OK","LA",7.42529203565781
"OK","GA",13.3724759336444
"OK","AL",10.3067572661071
"OK","UT",13.1791329061881
"OK","OH",14.0292881223453
"OK","TX",4.90067968828544
"OK","CO",8.06695881238815
"OK","SC",15.3259325671016
"OK","OK",0
"OK","TN",10.0900616923242
"OK","WY",11.9427499470354
"OK","HI",60.6305378195117
"OK","ND",13.431604576635
"OK","KY",11.1286985678426
"OK","ME",26.1215684112808
"OK","NY",20.500541430946
"OK","NV",17.3935100724444
"OK","AK",47.7231772608164
"OK","MI",14.3640685413362
"OK","AR",4.67046095061052
"OK","MS",7.90729377903607
"OK","MO",5.44125269590821
"OK","MT",16.2527930248893
"OK","KS",3.32126161737052
"OK","IN",10.9859819210786
"OK","SD",10.1227292235994
"OK","MA",23.5884830041854
"OK","VA",16.9574416705842
"OK","DC",18.4901606442922
"OK","IA",8.01598426830057
"OK","AZ",12.9866491364163
"TN","WV",5.95589666481943
"TN","FL",8.97455561454926
"TN","IL",5.36309950011535
"TN","MN",13.4080046769522
"TN","MD",9.20619970695075
"TN","RI",14.3484706795237
"TN","ID",25.7535189408875
"TN","NH",15.3224535033299
"TN","NC",6.5294740570677
"TN","VT",14.8071456793439
"TN","CT",13.4085965853402
"TN","DE",10.2400183853694
"TN","NM",18.032764558524
"TN","CA",29.691085168247
"TN","NJ",11.290377670751
"TN","WI",10.2049382932284
"TN","OR",30.3728015924288
"TN","NE",13.28205165204
"TN","PA",9.30590299553064
"TN","WA",30.9496891621612
"TN","LA",7.48251652580584
"TN","GA",4.46334207886236
"TN","AL",3.46618259297658
"TN","UT",22.6060883435906
"TN","OH",6.00155980694927
"TN","TX",12.9669330646835
"TN","CO",17.3033292460405
"TN","SC",5.46061044841267
"TN","OK",10.0900616923242
"TN","TN",0
"TN","WY",19.8299254527893
"TN","HI",70.6593101090586
"TN","ND",17.4075528401135
"TN","KY",2.09664093754905
"TN","ME",17.8379282908148
"TN","NY",12.130975373711
"TN","NV",26.8905892126105
"TN","AK",52.903090642218
"TN","MI",10.0674720197417
"TN","AR",5.63101494140032
"TN","MS",4.6265118825267
"TN","MO",6.12632959385524
"TN","MT",22.9566584144621
"TN","KS",11.0661443502116
"TN","IN",4.53869467176037
"TN","SD",15.1679048302317
"TN","MA",14.6079466094093
"TN","VA",7.09872082588578
"TN","DC",8.92184658188269
"TN","IA",9.29345860415475
"TN","AZ",23.07054767536
"WY","WV",23.099524578701
"WY","FL",27.6624864808467
"WY","IL",15.6251226780434
"WY","MN",11.1920404136543
"WY","MD",26.1779451282678
"WY","RI",29.4773105340856
"WY","ID",5.92432037982699
"WY","NH",28.909910642479
"WY","NC",25.7234105978232
"WY","VT",27.9687475984585
"WY","CT",28.5075111568725
"WY","DE",27.1646263213427
"WY","NM",9.63070946119474
"WY","CA",12.1393921875768
"WY","NJ",27.4142134655347
"WY","WI",14.3983399959816
"WY","OR",10.586691100511
"WY","NE",6.58146496068839
"WY","PA",24.5822371839731
"WY","WA",11.3275024824876
"WY","LA",19.3574705475572
"WY","GA",24.0227192421524
"WY","AL",21.3819469201137
"WY","UT",5.35625552052677
"WY","OH",20.7671117862163
"WY","TX",14.7691261767757
"WY","CO",4.76097109217967
"WY","SC",25.2473151434097
"WY","OK",11.9427499470354
"WY","TN",19.8299254527893
"WY","WY",0
"WY","HI",52.6568329715397
"WY","ND",7.4334007253845
"WY","KY",19.7976556347522
"WY","ME",30.4520037894157
"WY","NY",25.8735625207346
"WY","NV",8.63221687873403
"WY","AK",36.0824358352972
"WY","MI",17.5618655307789
"WY","AR",15.8501447048926
"WY","MS",19.3896116325469
"WY","MO",13.7049613440452
"WY","MT",4.7827543617497
"WY","KS",9.21617807381881
"WY","IN",18.0211361159452
"WY","SD",6.10098788604143
"WY","MA",29.3340477815367
"WY","VA",25.1532486253848
"WY","DC",25.9258455408687
"WY","IA",11.5577984581589
"WY","AZ",10.3270475575657
"HI","WV",75.2146367884656
"HI","FL",75.7171213736103
"HI","IL",67.7318354862423
"HI","MN",63.6041873969088
"HI","MD",78.5003249638747
"HI","RI",82.1239889019756
"HI","ID",47.5279972925463
"HI","NH",81.5406349701114
"HI","NC",77.1464603010642
"HI","VT",80.5889005789464
"HI","CT",81.1467849410734
"HI","DE",79.5341291527063
"HI","NM",52.7841845729423
"HI","CA",41.1495934679281
"HI","NJ",79.9346764804846
"HI","WI",67.0460080234181
"HI","OR",42.9280750663166
"HI","NE",58.7591235017853
"HI","PA",77.1204378955719
"HI","WA",44.6402821014126
"HI","LA",66.3438553721695
"HI","GA",73.8764985531481
"HI","AL",70.69938714038
"HI","UT",48.4757341458845
"HI","OH",73.1410227586648
"HI","TX",59.1753714002106
"HI","CO",53.6550462179882
"HI","SC",75.9558497942395
"HI","OK",60.6305378195117
"HI","TN",70.6593101090586
"HI","WY",52.6568329715397
"HI","HI",0
"HI","ND",58.9953191340133
"HI","KY",71.3451221706271
"HI","ME",82.9429676340987
"HI","NY",78.5300843074782
"HI","NV",44.3092130069384
"HI","AK",47.8369394280308
"HI","MI",70.1968851186577
"HI","AR",65.2752587107018
"HI","MS",68.1037196964965
"HI","MO",64.97943029158
"HI","MT",52.135653269158
"HI","KS",59.8311469774684
"HI","IN",70.1860566817396
"HI","SD",58.7213988871267
"HI","MA",81.9900150775889
"HI","VA",77.1193975417222
"HI","DC",78.230482836513
"HI","IA",64.0139934993265
"HI","AZ",47.6812245577767
"ND","WV",18.8123166407028
"ND","FL",26.2353499458152
"ND","IL",12.1925795528233
"ND","MN",4.92244317481783
"ND","MD",21.3777051945776
"ND","RI",23.7247858892913
"ND","ID",11.4851359010939
"ND","NH",22.7718288867316
"ND","NC",22.0743452026179
"ND","VT",21.7980434664628
"ND","CT",22.8253742556566
"ND","DE",22.2382073222989
"ND","NM",15.24458730416
"ND","CA",19.386793247337
"ND","NJ",22.168632656522
"ND","WI",8.85546790572637
"ND","OR",16.0859096866337
"ND","NE",6.60982846738132
"ND","PA",19.3964199885555
"ND","WA",15.1122205497479
"ND","LA",19.8361844810176
"ND","GA",21.8708944449555
"ND","AL",19.985185244308
"ND","UT",12.7811516677234
"ND","OH",16.1936714590273
"ND","TX",17.8370930484352
"ND","CO",10.2610332506826
"ND","SC",22.2920211259911
"ND","OK",13.431604576635
"ND","TN",17.4075528401135
"ND","WY",7.4334007253845
"ND","HI",58.9953191340133
"ND","ND",0
"ND","KY",16.5957813529436
"ND","ME",23.9782421553404
"ND","NY",20.0601636249755
"ND","NV",15.8396733635846
"ND","AK",35.5779547460896
"ND","MI",11.6991953014102
"ND","AR",15.4827412108216
"ND","MS",18.7696532411626
"ND","MO",12.010422113868
"ND","MT",6.94607466707924
"ND","KS",10.1190565716805
"ND","IN",14.1289070422567
"ND","SD",3.35600457723839
"ND","MA",23.4732074465193
"ND","VA",20.9322042281232
"ND","DC",21.1678898754286
"ND","IA",8.12384501435448
"ND","AZ",17.3727017341493
"KY","WV",4.28140756994813
"KY","FL",10.4116347633807
"KY","IL",4.4214553659181
"KY","MN",12.2656855442702
"KY","MD",7.68362335454828
"KY","RI",12.6344106298734
"KY","ID",25.6858330178828
"KY","NH",13.4419640271764
"KY","NC",5.94156069791406
"KY","VT",12.8756476308175
"KY","CT",11.6643669683244
"KY","DE",8.74858486050813
"KY","NM",19.0294295500751
"KY","CA",30.2396727238553
"KY","NJ",9.6548072642295
"KY","WI",8.74846445848853
"KY","OR",30.3842863375024
"KY","NE",13.2191104281805
"KY","PA",7.43799720800271
"KY","WA",30.6882970768874
"KY","LA",9.49842214902173
"KY","GA",5.69953538299006
"KY","AL",5.49457954140838
"KY","UT",23.0175586421276
"KY","OH",3.91520559142858
"KY","TX",14.5189288390265
"KY","CO",17.7448534929347
"KY","SC",5.69994807528145
"KY","OK",11.1286985678426
"KY","TN",2.09664093754905
"KY","WY",19.7976556347522
"KY","HI",71.3451221706271
"KY","ND",16.5957813529436
"KY","KY",0
"KY","ME",15.9187942399371
"KY","NY",10.1846146078416
"KY","NV",27.2854891190101
"KY","AK",51.8573191358523
"KY","MI",8.18820875859583
"KY","AR",7.05248779442083
"KY","MS",6.668578063444
"KY","MO",6.3763165363259
"KY","MT",22.5472326944347
"KY","KS",11.5210381940226
"KY","IN",2.79975163239648
"KY","SD",14.6895818104901
"KY","MA",12.8431502789037
"KY","VA",5.84755856908844
"KY","DC",7.39484448883935
"KY","IA",8.64953095414828
